alpha,attack,attack_success_rate,clean_accuracy,communication,config_sha256,dataset,detection_f1,detection_precision,detection_recall,experiment_name,final_round,git_commit,hierarchical_aggregation,local_epochs,macro_f1,malicious_fraction,method,num_clients,num_edges,privacy_epsilon,run_dir,runtime,seed,selected_clients_per_round,stability_failures,tierguard_adaptive_gamma,tierguard_clip_multiplier,tierguard_gamma,tierguard_score_mode,tierguard_tau_high,tierguard_tau_low,protocol_id,protocol_manifest_sha256,python,platform,device,torch_version,torchvision_version,resolved_config_sha256,configured_rounds
0.5,adaptive_tierguard_aware,0.26245847176079734,0.732,89.45205307006836,17d46f87071d61b69cf45f27c627f3d4ec7206a2f5f92d11dca8de666e2ce024,fashionmnist,0.7499999999999999,0.6,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7022861430407696,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_134555_226111,77.01235818862915,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,c65b650b937709b5b974dfc6634b88270e27995315081de9df66b7d749268d43,30
0.5,adaptive_tierguard_aware,0.02914798206278027,0.715,89.25012969970703,43eed5f22daa36fc416c41c108b2021f1c78b12d89e3240244d22f818bf48f6a,fashionmnist,0.5,0.4,0.6666666666666666,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6884510747017794,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_134618_813896,79.49828314781189,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,109678bbe0fe3ad19e6ce1ab42f4acb28f489608aee27089f373226f03a8ba80,30
0.5,backdoor_model_replacement,0.9977900552486187,0.532,90.05782318115234,9ce78815e0ea11815ebaaf700b6f076ecd3f54ba5fa3cc08311f1f47e58dd71e,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.5029761000883047,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_101/20260915_132654_947151,63.0521080493927,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,1354df6d1c9c0295249c4d20cc8ba1354e102ef749b86102333c8a11c3fe7162,30
0.5,backdoor_model_replacement,0.9988876529477196,0.651,89.85589981079102,40c58b90e9d8d2e02bf1d16d87840cca11fbd6ccde1065d65f8476d3e000d6ff,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.604357740071489,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_202/20260915_132657_395005,71.92722368240356,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,5cd1c206736788925cb842f74edee98d4cece094baab436f3d4eef025380e2dd,30
0.5,backdoor_model_replacement,0.9820627802690582,0.579,89.85589981079102,ef111180651c66d1f3c4334fab39b7f09acc865c1122b667e178439fd4d0c69c,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.5394423348083126,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_303/20260915_132701_005030,64.56339621543884,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,2b2f2af160bff6528e44fcf5ec790e7cf2d4cb83809e96edc43298e84b000dc6,30
0.5,backdoor_model_replacement,0.991130820399113,0.697,90.461669921875,e6ac0bcc9dc09b4a98125b592361b17c8588c2242eaf3fdc7652bcfab81705cb,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6656651561742717,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_404/20260915_132704_298858,67.28208875656128,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,92d90c89c7686f4df088ecfad0fa8f8b15e81c897e019c72fe181b067a53c3d3,30
0.5,backdoor_model_replacement,0.9966777408637874,0.752,89.45205307006836,7cd86031fed2202c7bcb15ff8013a6f13bbcd1e0f1d00b7ebfc1b8ad7b6c6d4a,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7427285974184701,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_505/20260915_132810_954802,64.66069841384888,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,c9d541634d492b37ddbcd00d70704b221e78ea4d99bd2cf5d58650940888751b,30
0.5,backdoor_model_replacement,0.9831838565022422,0.64,89.25012969970703,bf94e22ded8140813346ce5ed26a541a13cd2c2481d7ff69740ac6e00105d659,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6052522186375755,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_606/20260915_132818_851993,64.13289856910706,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,06211ff07a60744a89bb2e50a101a54e2b9dced4a8b29217688bfb8733b2554c,30
0.5,backdoor_model_replacement,0.14917127071823205,0.769,90.05782318115234,957333a90d44e28e52173a909f6618f5bd3ccee54b154f53b578c7fc7a590ca2,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7590287972097501,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_101/20260915_132824_736203,70.4093770980835,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f169bfabd0561ff4ea179997d8ccc05165b78937ad8ad38f00910a41f292de49,30
0.5,backdoor_model_replacement,0.067853170189099,0.723,89.85589981079102,f228e1e43ea8ca765b026e47ed12543d67f38ce5322553b169afb214b3cf2749,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6901032889292499,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_202/20260915_132826_002714,73.24919700622559,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,a3960255d3604c2517e331ee77da353de221580ee41aa4e390b3daf9f6e04ca1,30
0.5,backdoor_model_replacement,0.06278026905829596,0.752,89.85589981079102,d4c774b236d761f792b2b4a43a912bcc96c633e77e696905440e99a216913892,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7413443861720944,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_303/20260915_132929_650657,70.28311896324158,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f4a232d136f095cee68bb1f51616908eaae3e242c77a9029ba12cb7721830df1,30
0.5,backdoor_model_replacement,0.01662971175166297,0.735,90.461669921875,83d4d2a550beb5b870812a3929ef779413f28c1395b164a6162b8015c6f38c8d,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.711750738869412,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_404/20260915_132936_257634,67.61191296577454,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,75df7ed3c7166d4ce652176847d5dbaf73aa2d68ddd1eafc37715af872a62416,30
0.5,backdoor_model_replacement,0.013289036544850499,0.728,89.45205307006836,e2dce2ce04beaf391c2b478ff9b9e6b4217c3283b3daff73f9b5c4b2af759bad,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7091380966337018,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_505/20260915_132950_479618,66.82018661499023,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,95a393283066341e60268981d871bc33b3a2fcd940679f9ae18b4ad1e1ee4e86,30
0.5,backdoor_model_replacement,0.013452914798206279,0.752,89.25012969970703,4b971bea0624b36751bd990bd9d7eb0a7900df7691913e591884a469be2c656a,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7575229497812426,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_606/20260915_132955_138704,68.81211018562317,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f9a9738fe959cbd24f341ff0ced37f88bc80c0ef75425e013ad263ab29e36481,30
0.5,backdoor_model_replacement,0.9933701657458563,0.75,90.05782318115234,73e5fa004b9d990f6729a34bed31925646b7a55ce49bfdbb64f40ed40e69e4da,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7488439677190039,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_101/20260915_133241_332138,61.32311296463013,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,b1309e8705fe33437931071bb83b669fe3e5e59b6e1b56a531af0a1839c89cec,30
0.5,backdoor_model_replacement,0.38598442714126807,0.777,89.85589981079102,a87d95d81d6308710c0d08cbf1e0606b9da5c964448b50608f6f9c3eec73ca94,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7792216011802593,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_202/20260915_133247_257445,66.0260214805603,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,5091892f0bd2d73d6fad74b42587d5d742e3c2c49b23698c015ad681474a2d71,30
0.5,backdoor_model_replacement,0.9775784753363229,0.695,89.85589981079102,390a52a05c16425b63ac4441645bac6871c26c58a53017d358ffe10cca2e8894,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.667925714574807,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_303/20260915_133341_190706,63.53720474243164,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,445841217823f7891b4d3ce702f6d7f58f93db1ffaa5f80ee920edccfe8b6e4a,30
0.5,backdoor_model_replacement,1.0,0.722,90.461669921875,8de9da9fae6da3be976a209bd556755bd2fd5f6c3d989782e3727bc3ffa4afbc,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6845313472162025,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_404/20260915_133345_776069,61.96726751327515,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,d7aeb589b0ecee917be1698ade606285f02ca1725ce6e5449c06ca48833cc2bd,30
0.5,backdoor_model_replacement,0.982281284606866,0.697,89.45205307006836,3e69d86f167ac10eb3d71d1c72eb27eba20187ca73e65e590e88ce746f775f1e,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6530614370020607,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_505/20260915_133355_310523,60.143924713134766,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,46f88205e042667ddce816db8d9c7ffed104df443221f7ceefa5aaf33e509ffe,30
0.5,backdoor_model_replacement,0.8139013452914798,0.663,89.25012969970703,b2847dc51bf954addd934ac3ca3bc2ed887e1d7e4bcb24711d7bbb5c82374302,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6037670523676673,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_606/20260915_133407_106625,61.88101100921631,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,c9d59e14585ce6e27797b52a1d08ffb3939fce814befcd4142089749ee757846,30
0.5,backdoor_model_replacement,0.9812154696132597,0.775,90.05782318115234,cd70f79529eefbf26c49821e37614ea6a301be6df17e5b0abd5ab1addd2c5104,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7766155620636352,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_101/20260915_133055_602117,72.27997636795044,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,8e4dd4a5786b9f503247dd01209887365a64575e33121fdebf663e994685158c,30
0.5,backdoor_model_replacement,0.9488320355951056,0.517,89.85589981079102,94bdcc82ffd4965f7333feb421a05eba303900f528904cb0490824ceeb4d2e14,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.44057742586835974,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_202/20260915_133058_840723,74.97806000709534,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,0bc2ca260032ffd013a541b10833c30c1e1921175585da810e87dc58d26cc141,30
0.5,backdoor_model_replacement,0.9955156950672646,0.677,89.85589981079102,f4b839e5437f44885b3942779d79382b0786b98551442581ac3cbffd08039a71,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6450676925379428,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_303/20260915_133112_085267,72.59867787361145,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,9e9e3c97519305728d6c66298716640e6cd5b5ef24837f33189c7dc8c81cdab1,30
0.5,backdoor_model_replacement,0.9955654101995566,0.706,90.461669921875,8734e66ca4e88ffd8f5960ee285d079bcdc9d6e29e7b43974f6ab86b85cc0a9a,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6562187962695467,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_404/20260915_133119_263267,72.74591898918152,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f1aa1dab4eee79f2af8a0b64084842cac9103419713ffd83a9c0bf9f08f6f30f,30
0.5,backdoor_model_replacement,0.9889258028792912,0.652,89.45205307006836,b50b355421458dfb8cb6725055fd251ee7385c0151f725795231df28b51520b9,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.5834936011011951,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_505/20260915_133223_289150,63.893007040023804,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,81600e10030c593e77861d3181fed8547e74447cf198bb4518f1691d5e712d73,30
0.5,backdoor_model_replacement,0.9966367713004485,0.76,89.25012969970703,065be7d4d1acec8aabed15d2f45dd4b85c2af094df8794cffe0c5ee527f8a70a,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7290556165305875,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_606/20260915_133229_371913,62.98076605796814,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,6eb4c926b8d4a984644a18ad30aaa295a67f124e26c14cd687a2a4c9af091841,30
0.5,backdoor_model_replacement,0.23867403314917127,0.792,90.05782318115234,d4a9c68a881d535828a63d2ff38daf6a75834ca6b129bc524b7d6681c23f892e,fashionmnist,0.7499999999999999,0.6,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7577335589049422,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_101/20260915_133458_281054,63.6660475730896,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,c667fbacceb8f66ac7290db10c23aea98115ac26a0e203687ea8cb0e1c7daec3,30
0.5,backdoor_model_replacement,0.01668520578420467,0.762,89.85589981079102,64950286441b6dd4d7014aa152a56e7b484a70da1797feedcddb48db3ce5a00b,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7651683343856922,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_202/20260915_133500_760387,66.02114510536194,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,ef8dfbece9768333d343759b8688d254a2b3589c87117debde64d9b8382a9e00,30
